0,
0,小炒 肉肉 肥 说 关键 肉质 异味 放 多久 没敢 吃 小葱 摊鸡蛋 分量 较足 味道 行 米饭 盒饭 大小 不算 少
0,感觉 实惠 拌 饭 各色 菜 一点点 点儿 豆芽 几根 来数 只能 吃 辣椒酱 味道 吃 正 一味 口味 最差 一听装 可口可乐 元 饮料 送餐 很快 真想 一星 负星
0,良辰 告诫 众饭友 此家卷 饼 不靠 谱 到手 拔凉拔 凉 一口 咬 半拉 饼 凉 肘子 肉 吃 腻 死 最最 可恶 九点 下单 预约 十一点 四十五 送 晚 两个 小时 送餐 师傅 辛苦 真想 这破饼 扔 店家 脸上 记住 叶 良辰 我叶 良辰 惹 请 饭友 奔走相告
0,牛肉 拌 饭 超 难吃
0,牛肉 套餐 送餐 超级 慢
0,吃 生 吃 一口 只能 丢掉
0,一点点 菜 一份 凉菜 少 超级 差评 没见 他家 菜 少 再也 不买 他家 东西
1,实在 太大份 我点 东西 够 五个 吃 味道 挺 尖椒 辣 拌 饭 咯牙 希望 更好 谢谢
1,香菇 鸡肉 盖饭 好吃
0,好喝 超级 好喝
0,送来 经典 巧克力 洒 小半杯 第一次 百度 订餐 下次
0,说 送餐 收到 餐 时间 特别 久 送餐 电话 不通
1,预计 时间 晚 十分钟 算 准时
0,牛肉 饭里 吃 出 钢丝 球
1,正宗 湖南菜
1,特别 好吃 量 特大 送餐 特别 快 特别 特别 棒
0,超时 饿坏
1,味道 挺 南瓜 羹 量 太少
1,速度 需 努力 再接再厉
0,一个多 小时 没到 打电话 催单 说 小时 接电话 服务员 说 哪到 小时 说谎 定 外卖 多送 慢 理解 接电话 服务员 态度 不爽 又查 电脑 证明 真的 小时 说 送 外卖 三明治 料 不知 受 减钱 影响 受人 影响 订单 时说 多带 一包 番茄酱 带
0,送 慢 说 外卖 送 快 小时 客服 打电话 态度 很差
1,好吃 量少 一点 男生 吃不饱
0,店里 吃 差距 好多 米线 碎 一段 一段 还少 感觉 剩下 碎料 酸菜 肉丝 配菜 更是 拎 饭盒 店里
0,菜品 做 水果 沙拉 梨 汤 没味 感觉 像是 前一天 剩 加水煮
0,没 吸管 没 奶油 差评
0,备注 放 辣椒 没放 煎饼 口味 奇怪 甜
0,再也不会 点 微辣 做成 中辣 一大 盒里 没 几块 肉全 姜 蒜 送餐 那人 吊到 不行 醉
0,送
0,差评 忍不住 差评 菜量 味道 酱油 味 颜色 发黑 关键 肉 新鲜 一家 比差 太多
0,秘制 凉皮 难吃 失望 混沌 建议 点 味道 不怎么样
0,说好 货到 消费者 傻子
1,快 态度
0,两个 小时
1,送 很快 冷天 送 餐员 辛苦 喜欢 湄州 东坡 菜 四季豆 少
1,宇宙 味道 好吃
0,第一次 百度 外卖 真心 愉快 百度 没什么 关系 菜品 店里 差别 太大 三个 荤菜 肉块加 五六块 分钟 路程 分钟 送餐 说 迟到 多分钟 希望 买 家 真心 坑
0,味道 正宗
1,点过 味道 外卖 超值 披萨 尺寸 改 一点
0,单 建议 送到 下午 打电话 百度 外卖 电话 取消 订单
1,女生 吃 男生 量 少
0,准时 点
0,送餐 慢 菜 味道 不错
0,好不容易 送错 发了 一份 一块 肉 辣白菜 苦 买 几次 失望 送餐 哑巴 说话
0,送餐 速度 真慢 送来 凉 吃
1,味道 不错 喜欢 爱 包装
0,送 挺快 半小时 味道 不太 好吃
1,味道 不错 价格便宜 量 足
0,料
0,餐盒 差劲 汁 全撒
1,好吃 沙拉 一颗 肉虫 差点 吃 希望 店家 洗菜
0,接电话 那女 态度 差 她家 米 她家 糠 女鬼 凄厉 两次 电话 两次 他家 吃饭 订餐 发誓 第二次
0,吃 肥肉 点 腻 酱料 味道 偏淡
0,特别 少 吃 凉 还贵
0,再慢 一点 一个半 小时 真 不愧 新店
0,第一次 吃 骨头 渣子 咯牙
0,菜太少
0,饭 足足 两个 小时 送 餐员 路口 取餐 雨 外面 五分钟 有史以来 最差 送餐 服务 语
1,超 吃 没吃过 好吃 煎饼
0,炒饭 不错 拌 饭 难吃
0,迟到 小时 配送 哪家 混乱
0,订 送餐 送到 上班族 中午 时间 有限 请 商家 工作 细心 一点 红烧 牛肉 套餐 土豆 理解 牛肉 太老 嚼 不动 请 改进 米饭 量 挺 值得 表扬
0,没 带 发票
0,商务 套餐 太差 全是 肥肉
1,宇宙速度 下单 分钟 味道 明天
1,送货 超级 服务到位 好评
0,时间 太慢 没 胃口
0,豆浆 妈 撒 一半
1,配送 超级 到位 配送 员 认真负责
1,土豆丝 素材 卷 期待 改良 真心 薄脆 煎饼
1,两袋 辣椒酱 开森 勺子 断 太 抗用 没 期待
0,肉 夾馍 不错
1,真的 好吃 送餐 准时
1,百度 骑士 送餐 快 米饭 硬 麻辣 香锅 味道
0,昨天 忘 送 鸡蛋 提醒 忘
1,好吃 肉多 实在 牛肉 豆芽 蘑菇 洋葱
1,久 派送 员 耐心 礼貌
0,差评 实在 说 事情 太 送餐 人员 电话 手机 静音 接到 回去 说 学校 期间 三个 电话 晚 五十分钟 送到 总共 两个 小时 送到 没什么 取餐 没 说 送餐 人员 抢白 说 接电话 送 一圈 饭 回来 理解 送餐 人员 辛苦 态度 太 不好 说句 凶残 怪 咯 任性 三星
0,辣死 送餐 速度 好快
1,木耳 味道 真的 不错
0,从来不 差评 实在 忍 要说 说 天热 肯定 外面 点 下单 饭 没来 合谷 百度 外卖 客服 打电话 没人接 忙 打通 百度 外卖 客服 说 帮 催 一会儿 打电话 手机 畅通 分钟 没 消息 一遍 百度 外卖 说 帮 紧急事件 消息 没 人理 大众 点评 上查 合谷 海龙 店 固定 电话 终于 找到 终于 送到 一共 盒饭 两盒 汤汁 洒 洒 袋子 里 纸巾 筷子 一塌糊涂 盒子 菜 挤 没法 吃 差评 一会儿 打电话 百度 外卖 投诉
0,量少 可怜 味道 集体 说 吃
1,派送 员 速度 快 态度 棒棒
1,味道 不错 肉 挺
1,超级 快 二十分钟 味道 不错
1,第一次 吃 宇宙 卷饼 好吃
0,米饭 夹生
0,少 菜
0,菜品 质量 不错 送餐 速度 太慢 小时 送到 肚子 饿 扁
0,卷饼 死面 较厚 吃 不惯
0,汤 洒得 泡 菜汤 实在 滴 当家的 一顿 骂
0,送餐 太慢 订餐 送到 饿死 下次
0,一个多 小时 送到
0,送餐 很慢 饿死 味道
1,味道 不错 送餐 速度 快 不错 大赞
1,菜品 美味 服务 一流
0,味道
0,配送 速度 很快 米 菜 太少 太少 吃不饱
1,配送 师傅 给力 外面 大雪 依然 很快 送到 谢谢 菜 挺好吃 性价比 高 还会
0,样子 挺好吃 特想 拌 饭 酱 跑
0,难吃 饼 太厚 说好 肘子 肉 很糟 瘦肉 丁儿 量 分肉 分青 辣椒 吃 完 闹肚子
1,超快 超靠 谱 辛苦 小哥
0,送过来 汤全 洒
1,挺 冷天 挺快 热乎
0,两个 小时 醉
0,目标 指示 方向
0,晚上 快 点 送到 还好 老公 味 美买 蛋糕 要定 提前 下单 死
0,骑士 客服 很差 下单 分钟 不能取消 这是 强买强卖 砸 百度 牌子
0,两个 小时 预估 分钟 未免 相差 甚远
0,早 外卖 买
0,太慢 太小 吃不饱 味道 行
1,送餐 大叔
0,收餐 时 没 检查 第二天 早上 发现 红 丝绒 蛋糕 没
1,整体 不错 速度慢 土豆 卷略 清淡
0,少送 米饭
0,扬州 炒饭 没 第一次 点 好吃 好像 没 放盐 小馒头 干 没 奶油
1,挺 订餐 时间 点 很快
1,火烧 夹肉 咸 没法 吃 行
0,饮料 洒 汉堡 袋子 打湿 外卖 员 有没有 薯条 撒 一地 本来 申诉 外卖 员 年龄 挺大 大叔 百度 外卖 对外 卖员 统一 培训
0,十一点半 下单 显示 十二点 四十 送达 一点半 送到
0,太 难吃 预算 时间 晚 分钟 师傅 位置 北店 家园 打电话 说刚 取餐 送 两地 离得 远 说实话 电话 完 地标 位置 先 送 请问 提前 定 路 更
0,我家 不好 找 慢 一点 疙瘩汤 坨 住
1,金枪鱼 焗 饭 深得我心
0,说 辣 放 辣椒 蔬菜 牛肉 卷饼 蔬菜 土豆丝 豆牙 辣椒
1,骑士 菜品 棒 感谢
1,快递 小哥 服务 特别 餐 送到 热乎乎 正 好吃 菜品 不错
1,吃 他家 湘菜 味道 正宗
0,点 蔬菜 肘子 卷 肉 几片 圆白菜 图片 豆芽 黄瓜 绿蔬 洋葱 辣白菜 差差 差差 差评 再也不会 点 第二次
1,味道 送餐 快
0,倆 小时 电话 永远 不通 错过 吃饭 点 期望 评价 第二次
1,满减 哈哈哈
0,送餐 慢 日后 改进
0,快递 哥 雨天 送 外卖 辛苦 麻辣烫
0,超时 态度 挺 说 第一天 上班 勉强 三星
0,北菇 滑鸡 蒸饭 五块 鸡肉 五块 鸡肉 五块 再点
0,三十元 套餐 商务 套餐
0,点 久 送来 点 炸酱面 坨 样子 差评
0,喜欢 有股 怪味 扔
0,太慢 差评
0,差劲 订餐
1,送来 时间 接受 菜品 保存
0,肉卷 咸 送餐 很慢
0,没见 玩 不送 进 学校 取 取 没到 祝 早日 破产
1,送餐 很快 分 提前 送到 分量 很足
1,东西 好吃 速度 好慢 说 十一点多 送到 十二点 多才 送到
0,中午 忙 送 餐慢 理解 味道 理解 粥 长长的 钢丝 算 怎么回事
0,赶到 一刻 送到 无语 原因 叫外卖 实实在在 分钟 差 两分钟 免 解释 一个多 小时 收到 时间 算 准
0,好快 第一次 吃 酱香 鸡肉 鸡肉 太入 味儿 吃 略 干
1,有点咸 还好
0,清炒 时蔬 能换 一换 菜 菜 苦 尝尝 太 难吃 每次 绿叶菜 每次 扔掉
1,不错
0,快递 慢 催单 两次 两个 小时 送到 没 送到 指定 位置
0,点 三碗 粥 两个 碗 坏 全洒
0,家 换 厨师 味道
0,鸭子 太腻 没法 吃
0,差评 妈 玩意 好好 薯条 弄 成 馅饼 恶心 死 接点 单子 分钟 薯条 吃 我点 四份 薯条 全完
0,漏发 一份 披萨 筷子 没 幸好 多余 吃 整体 心情 超差
0,米饭 夹生 丽华 出 开发票
1,空心菜 份量 少 点 汤 不错
1,土豆 肉丝 土豆丝 卷 好吃 辣
0,喜欢 吃素
0,涨价 拉 不想 吃 拉
0,住 北京科技大学 不到 米 距离 送 半小时 菜 凉 洒 一半 弄 手上 钱包 桌子 上全 油 做 好吃 差评
1,卷饼 实在 京酱 肉丝 瘦肉 南瓜 粥
0,速度 太慢 味道
1,大过年 辛苦
0,订 两个 分 两次 送 行不行 餐馆
1,美味可口 还会
1,超级 好吃 一单 送 餐员 走 错路 送 果盘 喜欢
0,好吃 太 油腻 干
0,送 快 两个 钟头
0,口味 送 太慢 三个 小时 午饭 定 晚饭
0,订单 备注 电话 沟通 说 一份 面 加热 一份 不用 微波炉 加热 送过来 两份 热 黄太吉 招 起码 懂 中文 店员
0,送餐 慢 强烈建议 这家 订 外卖
1,太慢 送 瓶 饮料 服务 还算 希望 准时 送达
0,迟到 四十五分钟 不用 商品质量 只能 说凉 煎饼 好吃
0,没饭 不想 送 十点 半点 餐 十二点 打电话 告知 点 餐 不想 送 耽误 店 家 干脆 倒闭 算了 气死 老娘 差 不想
0,我点 酱香 排骨面 送 香辣 排骨面 辣 不行 失败 服务 送餐
0,好吃 晚点
0,饺子 煮熟
0,味道 海鲜 蟹肉 没定 成功 列表 显示 写 打电话 说换 口味
1,没想到 真的 快 支持 支持
0,洒 一半儿 袋子 浸透 问 特有 理说 洒
0,凉面 额 行
0,分钟 卷饼 不知 凉 原因 味道 很差
1,送 餐员 礼貌 很快 好评
1,好喝 好喝
0,一个半 小时
1,送餐 挺快 送 餐员 态度 谢谢 凉 下雨天 送餐 菜 挺好吃 热呼呼 下次 定
1,感觉 店里 好喝
0,速度 很快 表扬 口味 太淡 饭菜 凉
0,鸡腿 卷 好吃
0,丽华 百度 平台 或官 网上 订餐 送餐 速度 越来越 慢 菜品 质量 数量 相比 去年 缩水
0,别来 这家 别怪 没 提醒 忘记 评价 百度 外卖 软件 逼迫 订单 这份 饭 十点 半定 压根 送 店家 逃避 接电话 店铺 下架 找 不到 找到 显示 店铺 下架
0,好吃 食堂 做 口味 不值 价
0,武昌鱼 疙瘩汤 太咸
0,元餐 元餐 量 大小 一模一样 告诉 大份 店长 电话 骂骂咧咧
1,准时 送到 辛苦 辛苦 谢谢
1,快递 员太给力 赞
0,配送 员 不错 两个 石锅 拌 饭 拌 饭 酱 辣白菜 五花肉 石锅 拌 饭 家 做法 菜 桔梗
1,百度 外 送 送 礼品 意外 惊喜
0,菜 好吃
1,希望 下次 小时 送到
1,配送 人员 特别 准时 顺手 帮 带 几个 垃圾 不好意思 祝福 这位 师傅 年 身体健康 工作 顺利 谢谢
0,半小时 送到 可想而知 饭菜 凉 凉凉的
1,不太 好吃
1,排骨 不错 丸子 好吃 好吃
0,绝 吃 出个 别针 幸亏 口 别针 要命 送 餐员 态度 饭菜 质量 把把关
0,真 娘 慢 两个 小时 送到 饿死
1,好吃 贵
0,没 南瓜 粥 昨天 忙 工作 忘记 点 南瓜 粥 块钱 卷 饼
1,送餐 速度 快 卷饼 分量 足 味道 不错 还会 光临
0,太小 味道 说 泪
0,少 一杯 豆浆
0,再也不会 订 这家 餐 确认 订单 收到 餐用 两个 小时 公交 一站 路程
0,口味 差多 换 厨师
0,送 挺慢 菜里 汤汤水水 全撒 我要 红烧肉 送来 土豆 炖肉
0,份量 变少 味道 从前
0,宫保鸡 丁用 肉 鸡皮 破肉 没法 吃 土豆丝 咸 勉强 吃
1,挺 滴 外卖 师傅 可爱
0,高峰期 点菜 质量 差点
0,卤鸡 蛋
1,第一次 点 不错 评价 晚 送餐 师傅 服务 速度 快
0,好吃 送 不快
1,速度 慢
1,力 便宜 好吃
0,石锅 拌 饭 外卖 石锅 拌 饭 要堂 食 速度 蛮快 从没 在意 餐具
0,菜汤 全洒 全是 油
0,慢 真心 慢 真心 慢 卷饼 拌 饭 真心 难吃
1,好吃 评价 晚
1,很快
1,送餐 大叔 太帅 速度 挺快 小腿 肌肉 发达
1,粥 少 点
1,外卖 人员 力 蔬菜 粥 好吃 蔬菜 粥 盛 点 吃 四根 头发 果断 扔
1,饼 味道 不错 南瓜 粥 六块 买 不太值 活动 满减 不错
0,卷饼 味道 淡 肘子 瘦肉 太有 嚼 劲
0,东西 真是太 垃圾 咖啡 没法 喝
0,点 薯条 没 送过来 跑 一趟 送到 时间 太 长 不想 吃 送过来 汉堡 压扁
0,难吃 还贵 明明 在线 支付 元 饭到 单子 显示 支付 元 这是 怎么回事
1,不错 滴 锡纸 包住 创意 还配 手套 妈妈 再也 不用 担心 吃 卷 饼 吃 送餐 小哥 态度 赞
0,店里 好吃
0,送货 太慢
1,点少 没 吃饱 不错
1,高大 餐 包装 精致 味道 不错
0,不错 挺好吃 羊排 太 难吃
0,定 送到 送饭 小哥 新人 理解 装饭 没装勺 没装 纸巾 几个 饿 劲儿
1,味道 不错 性价比 高
0,鸡腿 为啥 不见
1,划算
0,点 下单 店里 电话 占线 网络 催单 点 分才 送达 糟糕 服务 效率 店家 合作 百度 外卖 玩死
0,真的 难吃
1,送餐 特别 快 态度 辛苦
0,粥 异味 请 商家 卫生
0,送餐 时间 提前 太 中午 吃饭 时 凉 请 指定 时间 送
0,难吃 厨师 东北 炒菜 烩 菜 味道
0,冲着 实体店 粥 不错 定 商品 半小时 打电话 换 菜 可气 换 菜 一刻钟 打电话 告诉 我换 碰到 估计 窝火 付现金 差价 折半 解决 暂且 不提 发现 账号 定出 地址 送餐 地址 出 事故 那次 地址 显示 商户 休息 中 换 地址 商家 真有 能耐 回事 黑 嘞 我定 肉饼 焦 定 转 百度 外卖 久 第一次 恶评 太 恶劣 投诉 负责 店员 商家 开心 滴 吃饭
0,鸡肉 味 牛肉 味 名物
0,送餐 师傅 力 饭 难吃
0,弄错 收货人 送餐 态度 不好
0,肉 好肥 一个半 小时 凉 肥肉 很腻
1,行 蔬菜 拌 饭 里 加些 辣椒 更好
1,豆腐脑 很淡 不太 喜欢 猪蹄 不错
0,米饭 猫 太少 半盒 不到 三块 坑
1,味道 量 挺 足 便宜 好评
0,太 难吃 海藻 巨腥
0,想要 生姜 红枣 茶 打电话 说 下架 换 蜂蜜 柚子茶 为啥 喝 出 烤羊肉串 味道 豆腐脑 量 足 味道 不错 原味 煎饼 送来 凉
0,久 关键 一点 好吃 肘子 卷饼 甜 糊糊
1,好吃 超值
1,菜量 挺 足 满意 墨鱼 丸 不太好 有股 臭味 好吃
0,量 味道 差
0,一个半 小时 送到 送 餐员 态度 特别 恶劣 差评
1,味道 很赞 到家 热滴
1,爱 枣花 酥 包装 一点 碎 味道 一如既往
0,好吃 吃 一口 扔
0,太辣 肉
1,挺好吃 送 快
0,太慢 没个 电话 催单 四次
0,麻将 味道 不太 好吃
0,第一次 好吃
0,实惠
1,包装 不错 水准 卷饼 挺 可惜 肉 青椒 感觉 放些 黄瓜 酱 不错
0,真慢 批萨凉 真 难吃
0,面坨 口感 不好 调味 蔬菜 发苦 红油 猪耳 差强人意
0,鸡肉 一点 味 米饭 吃 做
0,饺子皮 太厚 饺子 包 有点像 包子
1,包装 味道 不错 粥 凉 卷 饼 太 好吃
1,豆浆 挺
0,酸辣粉 辣 辣
1,卷饼 真的 不错 拌 饭
0,化 奶油 烂 糟 糟
0,卤蛋 配送
0,外卖 员不进 园区
0,量 太少 凑活 菜 半盒 一半 量 不到 订 你家 保证质量 只能 换 外卖
0,菜 好吃 送货 时间 晚 好久
0,订单 饮料 送来 菜 送饭 小时
0,饭店 送餐 慢 味道
0,饭菜 真差 一个半 小时 送到 送 餐员人 不错
0,没 发票 酱油 炒饭 没 做 无味 酸菜鱼 撒 差
1,味道 不错 肉量 很足 感觉 油 贴心 附送 一次性 手套
1,肥肉 很香
1,饮品 味道 很棒 有外 送 太 完美 配送 大哥 服务 热心 帮忙 找 零钱
0,订 份 蕨 根粉 鸡蛋 炒饼 蕨 根粉 特硬 硬结 黄瓜 吃 炒饼 特多 油 没味 没 办法 吃 几口 送 萝卜 咸菜 硬 咽下去 几口 炒饼
1,好量 足 没 吃 完
0,送餐 时间 不错 小炒 肉 没 几片 肉 尖椒 辣得 没法 吃 再也 不订 这家 外卖
0,板栗 烧鸡 难吃 烧 牛肉 不错
0,想 说 评价 说 一点 好吃 送来 家 臭 酸笋 太 难吃 桂林 米粉 吃 超 好吃 一点 酸味 感觉 快坏
1,很值 订 味道 好吃 不腻
0,送 鸡柳 煎饼 煎饼 豆腐脑 两碗 勺子
0,好评 快递 员 东西 一般般 喜欢 秘制 凉皮 勉强 吃 一半
0,粤菜 牛马 不相及 河粉 全是 酱油 黑 咸
0,偏贵
0,点下 单 点 送到 两杯 咖啡 出门在外 送晚 连句 话 实在 有点儿 没 送餐 软件 差评 这是 第一个
0,送来 卷 饼 没送 粥 打电话 占线 最起码 十次 总算 通了 电话 占线 没人接 终于 打通 粥 补上 送来 下单 快 两个 小时
1,很快 不错
1,希望
1,味道 省事 送餐 小哥 不错 速度
0,时间 太长 餐到 凉
0,预定 时 好像 写 送达 快 点 没 见到 饭 没人 打电话 姑娘 敲门 说 餐 好像 送错 送 无语
0,字 慢 两个 字 太慢
0,时间 倒 没什么 不太 好吃 估计 外卖 东西 不热 味道 差
0,半 盒子 海带 吃 东西
0,味道 行 速度 太慢 太慢 不到 点订 快 点
0,快递 员 路 取餐 小时 送来
0,送单 三个 人订 套餐 原因 菜量 单独 定 少 估计 三个 出 菜量 少 希望 商家 改善
1,味道 终于 饭点 送 餐慢
0,备注 两遍 不吃 辣 还放 辣椒 无语
0,菜 质量 挺 送餐 差 味道 好些
0,好久好久
0,口味 太辣 送餐 时间 慢
1,赞 超级 好吃 配送 保温 高大
0,送 太早 吃 凉
1,送 快 态度
0,卷饼 味道 老 北京 大饼 卷 肘子 味道 感觉 卷 一盘 炒菜 粥 还行
1,恩 不错 订餐 系统 匹配 错误 打电话 调节 新 下单 订
0,二 小时 未 送到 饿坏
0,牛肉饼 里 肉 没小拇哥 这会 偷工减料 不点
1,有效率
1,挺 没撒
0,披萨 没熟 大差评
1,好吃 准时
0,米饭 太 少 元 一份 我能 吃 实在 不像样
0,一碗 米饭 可怜 餐盒 底 盖 不到 三块 一碗 商家 扣门 到极点 盒子 里 半碗 不想 光顾
1,送餐 姐姐 服务 特别 耐心 友善 赞赞
0,昨天 送 肉丝
1,真的 不错 快递 小哥 更 不错
0,两 小时 饿 过头
1,好吃 送 很快
0,第一 送 时间 太晚 肥牛 肥牛 明明 猪肉 不像 石锅 拌 饭 蒸好 饭 放 菜
0,送餐 时间 太长
1,豆腐脑 多点 香菜
0,披萨 希望 电话 通知
0,点 下单 点 真的 真的 太慢
0,百度 大哥 先是 找 不到 地点 找到 说 几块钱 发票 核对 少 发票 好意思 好评 醉 醉 醉
1,快递 师傅 负责 饭菜 鸡腿 淡
0,几天 送餐 越来越 慢 点 十四分 定 餐 两个 小时 送到 菜品 质量 越来越 差
0,土豆 没熟 牛肉 做 太 老
0,太慢 送 两个 小时
0,差 最差 订餐 半小时 没 显示 送餐 电话 问 正 一味 百度 外卖 客服 一问三不知 客服 回电 未回 正 一味 饭 半生不熟 差 上次 点 汉拿山 差远了 伤 心 百度 外卖 我要 投诉
0,亏 优惠 卷饼 值 肘子 分明 半熟 肥肉 糊弄人 量 刷 单刷
1,师傅 谢谢
0,吃 难吃 排骨 吃 两块 扔 没饭 没动
0,我能 说 喜欢 吃 味道 肉
0,我点 鱼 牛肉 鸡肉
1,百度 骑士 很快 送到 不错
0,呛 炒 圆白菜 水煮 菜全 软 踏踏 做法 可惜 一份 菜 钱 道菜 店里 这样的话 没法 吃
0,肘子 卷 香菇 卷 皮蛋 粥 南瓜 粥 不太 合适
1,羊肉 好吃 牛肉 肉里 酱油
0,打包 太差 粥 倒 口袋 里 打包 餐盒 干嘛
1,煎饼 红油 抄手 味道 棒棒 一份 抄手 多一点
1,好吃 真真 高大 送晚 分钟 下楼 送餐 小哥 手里 餐 歉意 餐 大老远 跑 送 非常感谢
0,饼 硬 好吃
0,太 难吃 第一次 吃 难吃 石锅 拌 饭 辣 牛肉汤
1,包装 牛 逼 挺好吃 份量 想 吃饱 配 东西
0,肉太多 送餐 速度 有待 提高
0,凉 好吃
0,难吃 健康
0,不错 希望 品质 如初
0,垃圾 订单 送到 商家 硬是 订单 再也不会 订 家 差评 差 差 差
1,味道 速度 快 不错
0,我要 冻豆腐 送来 却是 酸菜 味道 倒 还行
0,垃圾 吃 吃 后悔 难吃
0,饭价 百度 减免 搜 搜 涨
1,好喝 味道 不错 送餐 很快
1,葱油 拌面 好吃 每次 送过来 有点儿 陀 影响 口感
0,肉 全是 汤 味道 垃圾 中 战斗机 金牌 卤肉饭 字差
1,东西 速度慢
0,配料 太 味道
0,俩 小时 送到 全撒
1,快递 小哥 送餐 快 煎饼 味道 不错
0,送餐 太慢 致电 餐厅 说 做 完 很久没 来取 菜品 味道 量 挺
0,不太 好吃 没 味 凉
0,葱太多 没 香味
0,太 肥肉 口味
0,送餐 慢 东西 凉 好吃 差
0,两 小时 还超 难吃
0,店里 好吃
0,这菜 醉 订 送 难吃 头 见
1,外卖 饼 软 送餐 准时 分钟 之间 送到 豆浆 糊味 赞
0,价格 味道
1,找不着 地儿 大哥
0,小时 四十分钟 送来 招都 太慢 电话 不通 希望 改进
0,汉堡 鸡块 超 难吃 股药 味儿
0,小黄鱼 胡焦 好吃
0,叫外卖 是因为 出不去 周末 上班 上班 叫外卖 取餐 逗点
0,商家 态度 差 说 备注 忌口 没
1,好吃 小贵 另一家 口味
0,快递 朝鲜 冷面 虫子 没 吃
0,真他妈 语 点定 点 没 送 打电话 催 说 送 送 你家 蜗牛
1,鱼香肉丝 好吃 土豆丝 油
0,米线 没 送来 汤全 洒 写 带 辣椒 带
0,豆花 米线 豆花
0,送货 奇慢 慢近 我点 套餐 单点 可乐 块钱 罐 可乐 块钱 坑 味道 凉 真的 好吃 烂
1,谢谢 送 餐员 寒冬 送餐
1,态度 好吃 努力
0,宫爆鸡丁 做 餐馆 好吃 菜单 米饭 商家 电话 说 米饭 一盒 块 块 一碗 两碗 餐盒 单 收费 醉 再也 吃 他家 饭
0,泡 菜汤 外送 量 太少
0,外卖 关系 怕 泡 时间 长 面条 没 熟 硬
0,速度 太慢 饿死 快
1,量 味道 送餐 师傅
0,评论 先不说 宇宙 送来 关心 说 说 专业 素养 素养 明白 没 金刚钻 别揽 瓷器活 送餐 小哥 告诉 百度 宇宙 派来 送餐 标题 改改 太 刺激 卷饼 袋子 写 更 健康 更 懂 改改 胃病 吃 卷 饼
0,点 热带雨林 披萨 饮料 鸡肉 披萨 饮料 送来 两个 奥尔良 披萨 两个 银耳 冰粥 冰凉 冰凉 无视 订单 奥尔良 披萨 挺好吃
0,买 恶心 死 明明 定 豆浆 送来 可乐 退 补 送来 豆浆 打开 长长 一根 头发 太 恶心
0,送错 美式 铁
0,面都成 坨 坨
1,送货 很快 好吃 牛蛙 鱼香肉丝 红萝卜 太多 多点 木耳 不错 谢谢
0,麻辣烫 特次 份量 特少 一点 菜 全是 粉条 配送 时间 慢
1,超级 好喝 老点 送 餐员 师傅 态度 赞
0,不错 送餐 师傅 力
0,送餐 没 手机 米饭 全是 黑斑 东西 鸡翅 炸 碳 剩下 黄焖 鸡 吃 再也不会 点单 更 逗 点 百度 外卖 送来 却是 饿 拼 单子 晕
0,送餐 很慢 送来 冷 味道 不好
0,无论如何 麻婆豆腐 先炸过
0,勺子 配送 好慢 手套 少 一只 恩
1,干
0,我该 评价 诺大 盒子 只装 半盒 块钱 一份 鹌鹑蛋 颗 我忍 好歹 放 豆 皮 我要 苦菊 绿色 菜叶 我用 一根 筷子 挑起来 块钱 一份 宽粉 中指 长 太 垃圾 点 家 外卖 死 全家 百度 优惠 完 块钱 盒子 半盒 不说 汤 剩 垃圾 垃圾 垃圾 垃圾 垃圾 垃圾 垃圾 垃圾 垃圾 垃圾 一条 宽粉 两颗 鹌鹑蛋 黑白 一块 百叶 一支 筷子 挑起来 菜叶 半盒 麻辣烫
1,骑士 蛮 温馨 提示 汤菜 分离 吃 下次 双 筷子
1,师傅 辛苦 准时 点赞
1,师傅 神速 好评
1,宇宙 一如既往 力
1,送餐 力 上次 点餐 留言 说 可乐 换 豆浆 竟 记住 这事 再赞 有人 抱怨 送餐 速度 旁观者 想 说 送 餐员 宇航员 电动车 火箭 住 火星 非 享受 住 地球 用餐 待遇 选 这家 首要 原因 近 万万 没想到 停不下来 竟爱上 味
0,喜欢 吉吉熊 昨天 饭里 瓜子壳 擦
1,送餐 超快 面不坨 味道
1,味道 超级 棒 鲜香 培根 好吃 料 足 炸鸡 鸡翅 个头 很大 大赞
0,配错 中午 饭 晚上 解决 次 电话 投诉 无效 差
1,口味 适合 清淡 南瓜 粥 还好 没 放糖 喜欢 甜 卖家 说
1,好评 干嘛 非要 字
0,点 肘子 卷饼 说实话 挺 失望 全是 大块 肉 几小块 生 青椒 肉 整块 瘦肉 肥肥的 肘花 饼 硬 肠胃 不好 难 消化 妹子 全是 肉 吃 不开森 送餐 速度 一个多 小时 送到 挺 失望
0,意式 荤 劲 牛堡 套餐 汉堡 热 装进去 到手 面包 胚 湿软 凑合 吃 一口 送餐 岁数 男性 递过来 零 交流
0,送到 吃
0,菜汤 全洒
0,分钟 足足 两个 小时 木有 筷子 定
0,肘子 几块 猪肉 光有 情怀
1,这家 店 百度 外卖 太配 炒菜 速度 快 送餐 速度 快 全家 满意 点 四个 菜 宫保鸡 丁 鱼香肉丝 酱 茄子 酸辣 土豆丝 土豆丝 面 挺好吃 几个 菜品 味道 不错 吃 碗 米饭 送餐 效果 超级 知足 还会
0,孜然 鸭肉 好吃
0,第一 想 说 送餐 原因 撒 想 问问 实物 为准 照片 不符 警告 订餐 朋友 请 慎重
